query_id,dam_size_gb,table_size_gb,migration_size_gb,migration_duration_ns
10,7.5,5.25,4.031266322359443,165420010.0
10,7.5,6.0,4.031266322359443,165379631.0
10,7.5,6.75,4.031266322359443,165423338.0
10,10.0,6.0,4.031266322359443,165343206.0
10,10.0,7.0,4.031266322359443,165446824.0
10,10.0,8.0,4.031266322359443,165399825.0
10,10.0,9.0,4.031266322359443,165415684.0
10,12.5,7.5,4.031266322359443,165489192.0
10,12.5,8.75,4.031266322359443,165468122.0
10,12.5,10.0,4.031266322359443,165408262.0
10,12.5,11.25,4.031266322359443,165447691.0
11,2.5,1.5,0.6188565166667104,26015973.0
11,2.5,1.75,0.6188565166667104,26041224.0
11,2.5,2.0,0.6188565166667104,26005294.0
11,2.5,2.25,0.6188565166667104,25996804.0
11,5.0,3.0,0.6188565166667104,25970204.0
11,5.0,3.5,0.6188565166667104,26029663.0
11,5.0,4.0,0.6188565166667104,25952494.0
11,5.0,4.5,0.6188565166667104,25985274.0
11,7.5,4.5,0.6188565166667104,26025793.0
11,7.5,5.25,0.6188565166667104,25930224.0
11,7.5,6.0,0.6188565166667104,25936555.0
11,7.5,6.75,0.6188565166667104,25954494.0
11,10.0,6.0,0.6188565166667104,25934195.0
11,10.0,7.0,0.6188565166667104,25902726.0
11,10.0,8.0,0.6188565166667104,26045764.0
11,10.0,9.0,0.6188565166667104,25968225.0
11,12.5,7.5,0.6188565166667104,25969445.0
11,12.5,8.75,0.6188565166667104,25955164.0
11,12.5,10.0,0.6188565166667104,25989954.0
11,12.5,11.25,0.6188565166667104,25933774.0
12,2.5,1.5,1.3418079549446702,56190407.0
12,2.5,1.75,1.6214009383693337,67707973.0
12,2.5,2.0,1.6214009383693337,67780623.0
12,2.5,2.25,1.6214009383693337,67588145.0
12,5.0,3.0,2.6006779139861465,108404603.0
12,5.0,3.5,3.4393010372295976,142766534.0
12,5.0,4.0,3.589442868717015,149690446.0
12,5.0,4.5,4.428065991960466,183926369.0
12,7.5,4.5,4.428065991960466,183968398.0
12,7.5,5.25,4.428065991960466,183651151.0
12,7.5,6.0,4.428065991960466,183843836.0
12,7.5,6.75,4.428065991960466,183744411.0
12,10.0,6.0,4.428065991960466,184024353.0
12,10.0,7.0,4.428065991960466,183643976.0
12,10.0,8.0,4.428065991960466,183813034.0
12,10.0,9.0,4.428065991960466,183939342.0
12,12.5,7.5,4.428065991960466,183847932.0
12,12.5,8.75,4.428065991960466,183767412.0
12,12.5,10.0,4.428065991960466,184285336.0
12,12.5,11.25,4.428065991960466,183644152.0
13,2.5,1.5,0.7247311137616634,30225842.0
13,2.5,1.75,0.7247311137616634,30198612.0
13,2.5,2.0,0.7247311137616634,30191083.0
13,2.5,2.25,0.7247311137616634,30213103.0
13,5.0,3.0,0.7247311137616634,30247042.0
13,5.0,3.5,0.7247311137616634,30255172.0
13,5.0,4.0,0.7247311137616634,30235172.0
13,5.0,4.5,0.7247311137616634,30227502.0
13,7.5,4.5,0.7247311137616634,30185272.0
13,7.5,5.25,0.7247311137616634,30202473.0
13,7.5,6.0,0.7247311137616634,30202058.0
13,7.5,6.75,0.7247311137616634,30227175.0
13,10.0,6.0,0.7247311137616634,30172584.0
13,10.0,7.0,6.833295796066523,21060857938.0
13,10.0,8.0,7.112888779491186,14723825712.0
13,10.0,9.0,7.112888779491186,20561412631.0
13,12.5,7.5,7.112888779491186,14729160312.0
13,12.5,8.75,7.112888779491186,19981294993.0
13,12.5,10.0,7.112888779491186,20492840708.0
13,12.5,11.25,7.112888779491186,21146108243.0
14,2.5,1.5,1.3166912579908967,55280296.0
14,2.5,1.75,1.3166912579908967,55312025.0
14,2.5,2.0,1.3166912579908967,55365455.0
14,2.5,2.25,1.3166912579908967,55280845.0
14,5.0,3.0,2.9898701859638095,123366545.0
14,5.0,3.5,2.9898701859638095,123484824.0
14,5.0,4.0,2.9898701859638095,123372455.0
14,5.0,4.5,2.9898701859638095,123477874.0
14,7.5,4.5,2.9898701859638095,123333055.0
14,7.5,5.25,4.647855666466057,191053588.0
